data,data_ref,eixo_sentido,rota_principal,antecedencia,pax_atual,pax_referencia,diff_pax,grupos_atual,grupos_referencia,cash_atual,cash_referencia,gmv_atual,gmv_referencia,ticket_medio_atual,ticket_medio_referencia,lf_atual,lf_referencia,yield_atual,yield_referencia
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,31,5,2,3,3,3,211.32,89.8,218.5,89.8,43.7,44.9,0.03,0.014,0.23,0.226
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,31,6,0,6,2,1,267.4,0.0,267.4,0.0,44.56666666666666,,0.048,0.0,0.242,
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,30,6,0,6,2,1,267.4,0.0,267.4,0.0,44.56666666666666,,0.048,0.0,0.242,
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,30,5,2,3,3,3,211.32,89.8,218.5,89.8,43.7,44.9,0.03,0.014,0.23,0.226
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,29,5,2,3,3,3,211.32,89.8,218.5,89.8,43.7,44.9,0.03,0.014,0.23,0.226
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,29,7,0,7,2,1,311.3,0.0,311.3,0.0,44.471428571428575,,0.056,0.0,0.241,
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,28,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,28,5,3,2,3,3,211.32,124.7,218.5,124.7,43.7,41.56666666666667,0.03,0.02,0.23,0.217
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,27,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,27,5,3,2,3,3,211.32,124.7,218.5,124.7,43.7,41.56666666666667,0.03,0.02,0.23,0.217
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,26,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,26,7,3,4,3,3,293.12,124.7,300.3,124.7,42.9,41.56666666666667,0.043,0.02,0.223,0.217
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,25,7,3,4,3,3,293.12,124.7,300.3,124.7,42.9,41.56666666666667,0.043,0.02,0.223,0.217
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,25,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,24,10,3,7,3,3,413.24,124.7,430.0,124.7,43.0,41.56666666666667,0.062,0.02,0.221,0.217
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,24,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,CRG-SAO,CRG-SAO,23,7,1,6,2,1,311.3,40.9,311.3,40.9,44.471428571428575,40.9,0.056,0.022,0.241,0.197
2026-06-03,2026-04-01,SAO-CRG,CRG-SAO,23,10,3,7,3,3,413.24,124.7,430.0,124.7,43.0,41.56666666666667,0.062,0.02,0.221,0.217
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,44,4,0,4,1,1,501.43,0.0,541.6,0.0,135.4,,0.06,0.0,0.153,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,43,4,0,4,1,1,501.43,0.0,541.6,0.0,135.4,,0.06,0.0,0.153,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,42,4,0,4,1,1,501.43,0.0,541.6,0.0,135.4,,0.06,0.0,0.153,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,41,4,0,4,1,1,501.43,0.0,541.6,0.0,135.4,,0.06,0.0,0.153,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,40,4,0,4,1,1,501.43,0.0,541.6,0.0,135.4,,0.06,0.0,0.153,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,39,5,0,5,1,1,637.33,0.0,677.5,0.0,135.5,,0.071,0.0,0.164,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,38,5,0,5,1,1,637.33,0.0,677.5,0.0,135.5,,0.071,0.0,0.164,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,37,5,0,5,1,1,637.33,0.0,677.5,0.0,135.5,,0.071,0.0,0.164,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,36,6,0,6,1,1,764.53,0.0,811.4,0.0,135.23333333333332,,0.084,0.0,0.164,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,35,1,2,-1,1,1,108.9,290.8,108.9,290.8,108.9,145.4,0.018,0.023,0.121,0.239
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,35,6,0,6,1,1,764.53,0.0,811.4,0.0,135.23333333333332,,0.084,0.0,0.164,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,34,8,0,8,1,1,1286.33,0.0,1333.2,0.0,166.64999999999998,,0.114,0.0,0.2,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,34,3,2,1,1,1,498.7,290.8,498.7,290.8,166.23333333333332,145.4,0.041,0.023,0.241,0.239
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,33,3,2,1,1,1,478.7,290.8,478.7,290.8,159.56666666666666,145.4,0.031,0.023,0.308,0.239
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,33,8,0,8,1,1,1286.33,0.0,1333.2,0.0,166.64999999999998,,0.114,0.0,0.2,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,32,5,2,3,1,1,710.5,290.8,710.5,290.8,142.1,145.4,0.051,0.023,0.278,0.239
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,32,8,0,8,1,1,1286.33,0.0,1333.2,0.0,166.64999999999998,,0.114,0.0,0.2,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,31,5,3,2,1,1,710.5,447.7,710.5,447.7,142.1,149.23333333333332,0.051,0.037,0.278,0.222
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,31,8,0,8,1,1,1286.33,0.0,1333.2,0.0,166.64999999999998,,0.114,0.0,0.2,
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,30,13,0,13,1,1,2235.83,0.0,2282.7,0.0,175.59230769230768,,0.192,0.0,0.203,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,30,6,5,1,1,1,835.4,721.23,835.4,769.5,139.23333333333332,153.9,0.068,0.059,0.242,0.242
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,29,11,5,6,1,1,1383.41,721.23,1395.9,769.5,126.9,153.9,0.131,0.059,0.211,0.242
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,29,17,0,17,1,1,2700.77,0.0,2798.3,0.0,164.6058823529412,,0.247,0.0,0.193,
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,28,13,5,8,1,1,1620.72,805.5,1645.7,805.5,126.5923076923077,161.1,0.167,0.067,0.196,0.223
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,28,18,1,17,1,1,2835.67,69.9,2933.2,69.9,162.95555555555555,69.9,0.261,0.004,0.192,0.331
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,27,18,5,13,1,1,2181.78,805.5,2268.2,805.5,126.0111111111111,161.1,0.236,0.067,0.191,0.223
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,27,16,1,15,1,1,2561.87,69.9,2659.4,69.9,166.2125,69.9,0.226,0.004,0.201,0.331
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,26,16,1,15,1,1,2561.87,69.9,2659.4,69.9,166.2125,69.9,0.226,0.004,0.201,0.331
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,26,23,5,18,1,1,2709.28,805.5,2795.7,805.5,121.55217391304348,161.1,0.293,0.067,0.189,0.223
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,25,16,1,15,1,1,2561.87,69.9,2659.4,69.9,166.2125,69.9,0.226,0.004,0.201,0.331
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,25,23,7,16,1,1,2709.28,1129.3,2795.7,1129.3,121.55217391304348,161.32857142857142,0.293,0.089,0.189,0.236
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,24,25,7,18,1,1,3001.08,1129.3,3087.5,1129.3,123.5,161.32857142857142,0.324,0.089,0.189,0.236
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,24,16,1,15,1,1,2561.87,69.9,2659.4,69.9,166.2125,69.9,0.226,0.004,0.201,0.331
2026-06-03,2026-04-01,SAO-GVS,GVS-SAO,23,16,1,15,1,1,2561.87,69.9,2659.4,69.9,166.2125,69.9,0.226,0.004,0.201,0.331
2026-06-03,2026-04-01,GVS-SAO,GVS-SAO,23,25,7,18,1,1,3001.08,1129.3,3087.5,1129.3,123.5,161.32857142857142,0.324,0.089,0.189,0.236
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,44,0,0,0,1,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,44,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,43,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,43,0,6,-6,1,2,0.0,546.4,0.0,546.4,,91.06666666666666,0.0,0.074,,0.178
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,42,0,6,-6,2,2,0.0,546.4,0.0,546.4,,91.06666666666666,0.0,0.074,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,42,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,41,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,41,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,40,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,40,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,39,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,39,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,38,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,38,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,37,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,37,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,36,0,3,-3,2,2,0.0,369.7,0.0,369.7,,123.23333333333333,0.0,0.031,,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,36,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,35,1,3,-2,2,2,120.9,369.7,120.9,369.7,120.9,123.23333333333333,0.008,0.031,0.358,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,35,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,34,1,3,-2,2,2,120.9,369.7,120.9,369.7,120.9,123.23333333333333,0.008,0.031,0.358,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,34,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,33,2,3,-1,2,2,241.8,369.7,241.8,369.7,120.9,123.23333333333333,0.02,0.031,0.296,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,33,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,32,2,3,-1,2,2,241.8,369.7,241.8,369.7,120.9,123.23333333333333,0.02,0.031,0.296,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,32,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,31,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,31,2,3,-1,2,2,241.8,369.7,241.8,369.7,120.9,123.23333333333333,0.02,0.031,0.296,0.277
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,30,2,3,-1,2,2,241.8,369.7,241.8,369.7,120.9,123.23333333333333,0.02,0.031,0.296,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,30,0,7,-7,2,2,0.0,633.3,0.0,633.3,,90.47142857142856,0.0,0.086,,0.178
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,29,2,3,-1,2,2,241.8,369.7,241.8,369.7,120.9,123.23333333333333,0.02,0.031,0.296,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,29,0,8,-8,2,2,0.0,726.2,0.0,726.2,,90.77499999999999,0.0,0.097,,0.18
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,28,3,3,0,2,2,394.7,369.7,394.7,369.7,131.5666666666667,123.23333333333333,0.032,0.031,0.308,0.277
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,28,0,9,-9,2,2,0.0,819.1,0.0,819.1,,91.01111111111112,0.0,0.106,,0.186
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,27,2,4,-2,2,2,273.8,495.6,273.8,495.6,136.9,123.9,0.02,0.042,0.342,0.275
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,27,0,10,-10,2,2,0.0,925.0,0.0,925.0,,92.5,0.0,0.118,,0.19
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,26,0,10,-10,2,2,0.0,925.0,0.0,925.0,,92.5,0.0,0.118,,0.19
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,26,2,4,-2,2,2,273.8,495.6,273.8,495.6,136.9,123.9,0.02,0.042,0.342,0.275
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,25,2,4,-2,2,2,273.8,495.6,273.8,495.6,136.9,123.9,0.02,0.042,0.342,0.275
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,25,0,10,-10,2,2,0.0,925.0,0.0,925.0,,92.5,0.0,0.118,,0.19
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,24,0,10,-10,2,2,0.0,925.0,0.0,925.0,,92.5,0.0,0.118,,0.19
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,24,3,5,-2,2,2,390.52,628.5,419.7,628.5,139.9,125.7,0.031,0.053,0.334,0.278
2026-06-03,2026-04-01,VIX-IPA,IPA-VIX,23,0,11,-11,2,2,0.0,1017.9,0.0,1017.9,,92.53636363636365,0.0,0.129,,0.19
2026-06-03,2026-04-01,IPA-VIX,IPA-VIX,23,3,11,-8,2,2,390.52,1354.92,419.7,1382.9,139.9,125.71818181818183,0.031,0.123,0.334,0.264
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,44,5,3,2,1,1,564.92,335.7,592.5,341.7,118.5,113.89999999999999,0.072,0.05,0.248,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,44,5,1,4,1,1,889.5,145.9,889.5,145.9,177.9,145.9,0.083,0.017,0.326,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,43,6,3,3,1,1,663.83,335.7,702.4,341.7,117.06666666666666,113.89999999999999,0.086,0.05,0.246,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,43,5,1,4,1,1,889.5,145.9,889.5,145.9,177.9,145.9,0.083,0.017,0.326,0.268
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,42,5,1,4,1,1,889.5,145.9,889.5,145.9,177.9,145.9,0.083,0.017,0.326,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,42,6,3,3,1,1,663.83,335.7,702.4,341.7,117.06666666666666,113.89999999999999,0.086,0.05,0.246,0.207
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,41,6,3,3,1,1,663.83,335.7,702.4,341.7,117.06666666666666,113.89999999999999,0.086,0.05,0.246,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,41,4,1,3,1,1,711.6,145.9,711.6,145.9,177.9,145.9,0.067,0.017,0.326,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,40,7,3,4,1,1,716.73,335.7,759.3,341.7,108.47142857142856,113.89999999999999,0.092,0.05,0.25,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,40,4,2,2,1,1,711.6,291.8,711.6,291.8,177.9,145.9,0.067,0.033,0.326,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,39,7,3,4,1,1,716.73,335.7,759.3,341.7,108.47142857142856,113.89999999999999,0.092,0.05,0.25,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,39,4,2,2,1,1,711.6,291.8,711.6,291.8,177.9,145.9,0.067,0.033,0.326,0.268
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,38,4,2,2,1,1,711.6,291.8,711.6,291.8,177.9,145.9,0.067,0.033,0.326,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,38,8,3,5,1,1,826.63,335.7,869.2,341.7,108.65,113.89999999999999,0.106,0.05,0.248,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,37,6,2,4,1,1,1027.4,291.8,1027.4,291.8,171.23333333333335,145.9,0.1,0.033,0.314,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,37,8,3,5,1,1,826.63,335.7,869.2,341.7,108.65,113.89999999999999,0.106,0.05,0.248,0.207
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,36,9,3,6,1,1,1035.53,335.7,1078.1,341.7,119.7888888888889,113.89999999999999,0.123,0.05,0.266,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,36,6,2,4,1,1,1027.4,291.8,1027.4,291.8,171.23333333333335,145.9,0.1,0.033,0.314,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,35,9,3,6,1,1,1035.53,335.7,1078.1,341.7,119.7888888888889,113.89999999999999,0.123,0.05,0.266,0.207
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,35,6,2,4,1,1,1027.4,291.8,1027.4,291.8,171.23333333333335,145.9,0.1,0.033,0.314,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,34,11,4,7,1,1,1523.33,455.6,1565.9,461.6,142.35454545454547,115.4,0.156,0.067,0.304,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,34,6,2,4,1,1,1027.4,291.8,1027.4,291.8,171.23333333333335,145.9,0.1,0.033,0.314,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,33,11,4,7,1,1,1523.33,455.6,1565.9,461.6,142.35454545454547,115.4,0.156,0.067,0.304,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,33,7,2,5,1,1,1339.3,291.8,1339.3,291.8,191.32857142857145,145.9,0.117,0.033,0.351,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,32,11,4,7,1,1,1523.33,455.6,1565.9,461.6,142.35454545454547,115.4,0.156,0.067,0.304,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,32,8,2,6,1,1,1507.2,291.8,1507.2,291.8,188.39999999999998,145.9,0.133,0.033,0.346,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,31,13,4,9,1,1,1716.13,455.6,1758.7,461.6,135.2846153846154,115.4,0.178,0.067,0.299,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,31,8,2,6,1,1,1507.2,291.8,1507.2,291.8,188.39999999999998,145.9,0.133,0.033,0.346,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,30,13,4,9,1,1,1716.13,455.6,1758.7,461.6,135.2846153846154,115.4,0.178,0.067,0.299,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,30,6,2,4,1,1,1151.4,291.8,1151.4,291.8,191.9,145.9,0.1,0.033,0.352,0.268
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,29,6,1,5,1,1,1151.4,145.9,1151.4,145.9,191.9,145.9,0.1,0.017,0.352,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,29,16,4,12,2,1,2044.83,455.6,2087.4,461.6,130.4625,115.4,0.125,0.067,0.282,0.21
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,28,16,4,12,2,1,2044.83,455.6,2087.4,461.6,130.4625,115.4,0.125,0.067,0.282,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,28,8,2,6,2,1,1456.2,291.8,1456.2,291.8,182.025,145.9,0.074,0.033,0.344,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,27,16,4,12,2,1,2044.83,455.6,2087.4,461.6,130.4625,115.4,0.125,0.067,0.282,0.21
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,27,9,2,7,2,1,1624.1,291.8,1624.1,291.8,180.45555555555555,145.9,0.084,0.033,0.34,0.268
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,26,9,2,7,2,1,1624.1,291.8,1624.1,291.8,180.45555555555555,145.9,0.076,0.033,0.34,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,26,16,4,12,2,1,2044.83,455.6,2087.4,461.6,130.4625,115.4,0.125,0.067,0.282,0.21
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,25,16,5,11,2,1,2044.83,719.5,2087.4,725.5,130.4625,145.1,0.125,0.083,0.282,0.264
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,25,9,2,7,2,1,1624.1,291.8,1624.1,291.8,180.45555555555555,145.9,0.076,0.033,0.34,0.268
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,24,14,2,12,2,1,2444.23,291.8,2491.6,291.8,177.97142857142853,145.9,0.115,0.033,0.344,0.268
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,24,19,7,12,2,1,2365.53,1151.3,2408.1,1157.3,126.74210526315791,165.32857142857145,0.148,0.117,0.276,0.301
2026-06-03,2026-04-01,JDF-SAO,JDF-SAO,23,19,7,12,2,1,2365.53,1151.3,2408.1,1157.3,126.74210526315791,165.32857142857145,0.148,0.117,0.276,0.301
2026-06-03,2026-04-01,SAO-JDF,JDF-SAO,23,14,3,11,2,1,2444.23,448.7,2491.6,448.7,177.97142857142853,149.56666666666666,0.115,0.05,0.344,0.274
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,29,5,4,1,1,1,460.5,314.42,460.5,330.6,92.1,82.65,0.109,0.09,0.155,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,28,6,4,2,1,1,550.4,314.42,550.4,330.6,91.73333333333333,82.65,0.127,0.09,0.158,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,27,8,4,4,1,1,797.2,314.42,797.2,330.6,99.65,82.65,0.168,0.09,0.173,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,26,9,4,5,1,1,899.1,314.42,899.1,330.6,99.9,82.65,0.19,0.09,0.173,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,25,13,4,9,1,1,1239.22,314.42,1264.7,330.6,97.28461538461539,82.65,0.279,0.09,0.165,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,24,13,4,9,1,1,1239.22,314.42,1264.7,330.6,97.28461538461539,82.65,0.279,0.09,0.165,0.134
2026-06-03,2026-04-01,SAO-MCE,MCE-SAO,23,13,5,8,1,1,1239.22,402.32,1264.7,418.5,97.28461538461539,83.7,0.279,0.112,0.165,0.137
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,44,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,43,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,42,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,41,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,40,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,39,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,38,4,1,3,1,1,517.24,162.9,597.6,162.9,149.4,162.9,0.052,0.017,0.222,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,37,5,1,4,1,1,698.14,162.9,778.5,162.9,155.7,162.9,0.061,0.017,0.247,0.183
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,36,5,1,4,1,1,698.14,162.9,778.5,162.9,155.7,162.9,0.061,0.017,0.247,0.183
2026-06-03,2026-04-01,MCL-RIO,MCL-RIO,36,30,0,30,1,1,7989.97,0.0,8136.0,0.0,271.2,,0.258,0.0,0.601,
2026-06-03,2026-04-01,MCL-RIO,MCL-RIO,35,37,0,37,1,1,9900.27,0.0,10046.3,0.0,271.5216216216216,,0.318,0.0,0.602,
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,35,5,2,3,1,1,698.14,260.8,778.5,260.8,155.7,130.4,0.061,0.026,0.247,0.198
2026-06-03,2026-04-01,MCL-RIO,MCL-RIO,34,37,0,37,1,1,9900.27,0.0,10046.3,0.0,271.5216216216216,,0.318,0.0,0.602,
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,34,5,2,3,1,1,698.14,260.8,778.5,260.8,155.7,130.4,0.061,0.026,0.247,0.198
2026-06-03,2026-04-01,RIO-MCL,MCL-RIO,33,5,2,3,1,1,698.14,260.8,778.5,260.8,155.7,130.4,0.061,0.026,0.247,0.198
2026-06-03,2026-04-01,MCL-RIO,MCL-RIO,33,37,0,37,1,1,9900.27,0.0,10046.3,0.0,271.5216216216216,,0.318,0.0,0.602,
2026-06-03,2026-04-01,MCL-RIO,MCL-RIO,32,37,1,36,1,1,9900.27,161.9,10046.3,161.9,271.5216216216216,161.9,0.318,0.009,0.602,0.359
